uuid,gemini_ok,scene_type,has_person,person_style,room_type_hint,view_quality,time_of_day,luxury_score,has_text_overlay,text_content_type,visual_style,post_intent,error
18140742409409348,True,lobby_lounge,False,none,none,none,unknown,4.0,True,season_event_announcement,styled_editorial,season_event,
17967574268847867,True,food_drink,False,none,none,none,unknown,5.0,False,none,close_up_detail,food_dining,
18009365891241927,True,room,False,none,suite_highend,no_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18059026148220114,True,food_drink,True,hand_detail,none,city_view,daytime,2.0,True,other,close_up_detail,food_dining,
18114621064713661,True,other,True,family,standard,ocean_view,unknown,3.0,True,price_plan_info,styled_editorial,price_plan_announcement,
18299829919277687,True,food_drink,False,none,none,no_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
17871272109405896,True,food_drink,False,none,none,no_view,unknown,4.0,False,none,styled_editorial,food_dining,
18034172399342277,True,food_drink,False,none,none,no_view,daytime,4.0,False,none,styled_editorial,food_dining,
18200127646289539,True,pool_spa,False,none,none,mountain_view,daytime,4.0,False,none,close_up_detail,experience_activity,
17889121452260801,True,food_drink,False,none,none,no_view,daytime,5.0,True,ranking_award,styled_editorial,food_dining,
18099790081768857,True,restaurant_bar,False,none,none,no_view,unknown,4.0,True,season_event_announcement,styled_editorial,season_event,
18116966290468632,True,activity,False,none,none,no_view,unknown,3.0,True,season_event_announcement,styled_editorial,season_event,
18089480335786549,True,food_drink,False,none,suite_highend,ocean_view,daytime,4.0,True,feature_description,styled_editorial,food_dining,
17886170475359731,True,food_drink,False,none,none,no_view,daytime,3.0,True,feature_description,close_up_detail,food_dining,
18073990780523249,True,other,False,none,none,other,daytime,3.0,False,none,documentary_photo,other,
18387677023193528,True,food_drink,False,none,none,partial_view,daytime,5.0,False,none,styled_editorial,food_dining,
17861680215362923,True,pool_spa,False,none,none,ocean_view,golden_hour_sunset,5.0,False,none,styled_editorial,view_scenery,
18400716817179057,True,pool_spa,False,none,none,ocean_view,daytime,4.0,True,season_event_announcement,wide_establishing,season_event,
18114267226627492,True,room,True,guest_lifestyle,none,no_view,daytime,5.0,False,none,styled_editorial,brand_worldview,
18070450697573276,True,pool_spa,False,none,none,ocean_view,daytime,4.0,True,feature_description,wide_establishing,view_scenery,
18357280150186211,True,food_drink,False,none,none,no_view,unknown,4.0,True,feature_description,close_up_detail,food_dining,
17917587303044214,True,garden_outdoor_space,False,none,traditional_japanese,garden_view,daytime,4.0,True,other,close_up_detail,brand_worldview,
17933489784235675,True,garden_outdoor_space,False,none,none,mountain_view,daytime,5.0,False,none,wide_establishing,view_scenery,
18091286735582823,True,exterior_entrance,False,none,none,none,daytime,4.0,False,none,documentary_photo,brand_worldview,
18092146375688848,True,food_drink,False,none,none,none,unknown,5.0,True,feature_description,styled_editorial,food_dining,
17853119292375998,True,room,False,none,standard,ocean_view,daytime,4.0,False,none,wide_establishing,room_showcase,
17860233915092616,True,room,False,none,traditional_japanese,no_view,daytime,5.0,False,none,styled_editorial,room_showcase,
18093491338408622,True,pool_spa,False,none,none,none,daytime,4.0,False,none,styled_editorial,experience_activity,
17923064696966345,True,restaurant_bar,True,hand_detail,none,no_view,daytime,5.0,False,none,flat_lay,food_dining,
18011401163892244,True,food_drink,False,none,none,none,daytime,4.0,False,none,styled_editorial,food_dining,
18089210875691615,True,other,False,none,none,city_view,night,4.0,True,other,wide_establishing,experience_activity,
17910271554335146,True,lobby_lounge,False,none,none,no_view,daytime,4.0,False,none,styled_editorial,brand_worldview,
18023469695393318,True,bathroom,False,none,traditional_japanese,garden_view,daytime,5.0,False,none,styled_editorial,room_showcase,
18099130774791486,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
18210690898290733,True,food_drink,False,none,none,none,daytime,3.0,False,none,flat_lay,food_dining,
17997579602643600,True,food_drink,False,none,none,none,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
18093226640159221,True,room,False,none,other,no_view,night,3.0,True,facility_name_logo,documentary_photo,room_showcase,
18058013414154087,True,room,True,guest_lifestyle,standard,partial_view,daytime,3.0,False,none,documentary_photo,room_showcase,
17949604529696323,True,pool_spa,False,none,none,garden_view,daytime,4.0,False,none,styled_editorial,experience_activity,
18259786000295612,True,food_drink,True,hand_detail,none,no_view,unknown,4.0,False,none,close_up_detail,food_dining,
17875327485185229,True,other,True,silhouette_distant,none,city_view,night,3.0,True,access_location_info,wide_establishing,experience_activity,
18082659080594615,True,room,False,none,traditional_japanese,no_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18072190492479324,True,pool_spa,False,none,none,no_view,night,5.0,False,none,styled_editorial,experience_activity,
18061687718423875,True,garden_outdoor_space,False,none,none,garden_view,daytime,3.0,True,facility_name_logo,documentary_photo,brand_worldview,
18346254979225781,True,restaurant_bar,False,none,none,none,night,5.0,True,season_event_announcement,styled_editorial,season_event,
17915316120214417,True,room,False,none,other,ocean_view,night,5.0,False,none,wide_establishing,room_showcase,
17904478412931701,True,lobby_lounge,False,none,none,no_view,night,4.0,True,feature_description,styled_editorial,brand_worldview,
17877951855446733,True,activity,False,none,none,mountain_view,unknown,3.0,True,season_event_announcement,documentary_photo,season_event,
17915984784347284,True,activity,True,guest_lifestyle,none,ocean_view,daytime,3.0,True,feature_description,documentary_photo,experience_activity,
18120556912448154,True,garden_outdoor_space,True,couple,none,garden_view,daytime,4.0,False,none,styled_editorial,experience_activity,
18085476232570943,True,pool_spa,False,none,none,mountain_view,daytime,4.0,True,season_event_announcement,wide_establishing,season_event,
18039539888147886,True,activity,True,family,none,none,daytime,4.0,True,facility_name_logo,wide_establishing,experience_activity,
18045555841838741,True,activity,True,guest_lifestyle,none,other,daytime,4.0,False,none,styled_editorial,experience_activity,
17868559005198069,True,lobby_lounge,False,none,none,no_view,daytime,4.0,False,none,styled_editorial,brand_worldview,
17980126922668472,True,pool_spa,False,none,none,mountain_view,night,5.0,False,none,styled_editorial,experience_activity,
17943909281939001,True,pool_spa,True,family,none,garden_view,daytime,4.0,False,none,wide_establishing,experience_activity,
18089183347860617,True,garden_outdoor_space,False,none,none,garden_view,daytime,4.0,False,none,documentary_photo,view_scenery,
17940764258900007,True,food_drink,True,hand_detail,none,no_view,daytime,2.0,False,none,close_up_detail,food_dining,
18051763145178093,True,lobby_lounge,False,none,none,partial_view,daytime,4.0,True,facility_name_logo,close_up_detail,brand_worldview,
17889332850308258,True,view_from_window,False,none,none,city_view,daytime,3.0,True,season_event_announcement,wide_establishing,season_event,
18115781089515395,True,restaurant_bar,True,guest_lifestyle,none,garden_view,daytime,4.0,True,feature_description,styled_editorial,food_dining,
18104976764490785,True,lobby_lounge,False,none,none,ocean_view,daytime,4.0,False,none,wide_establishing,brand_worldview,
17946293142078750,True,activity,True,guest_lifestyle,traditional_japanese,no_view,daytime,3.0,True,feature_description,styled_editorial,experience_activity,
17845310940674967,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,flat_lay,food_dining,
18003313136730160,True,food_drink,True,hand_detail,none,no_view,daytime,4.0,False,none,close_up_detail,food_dining,
17895850926193785,True,food_drink,False,none,none,no_view,daytime,3.0,False,none,styled_editorial,food_dining,
18049891252815573,True,restaurant_bar,True,guest_lifestyle,none,garden_view,night,4.0,False,none,styled_editorial,experience_activity,
18282671509278997,True,activity,True,guest_lifestyle,none,none,daytime,2.0,True,feature_description,styled_editorial,experience_activity,
18341573182118848,True,pool_spa,False,none,none,partial_view,unknown,3.0,True,feature_description,styled_editorial,experience_activity,
18099031898295814,True,food_drink,True,hand_detail,none,no_view,unknown,5.0,True,season_event_announcement,close_up_detail,season_event,
18075195919814808,True,food_drink,True,hand_detail,none,no_view,daytime,3.0,False,none,close_up_detail,food_dining,
18057385523586175,True,restaurant_bar,False,none,none,city_view,daytime,4.0,False,none,wide_establishing,food_dining,
18075248363395708,True,garden_outdoor_space,True,family,none,other,golden_hour_sunset,4.0,True,facility_name_logo,wide_establishing,experience_activity,
18026740541583307,True,pool_spa,False,none,traditional_japanese,other,daytime,5.0,False,none,styled_editorial,experience_activity,
18514110061007510,True,garden_outdoor_space,False,none,none,mountain_view,daytime,5.0,True,season_event_announcement,drone_aerial,season_event,
18069570578219415,True,food_drink,False,none,none,none,night,4.0,False,none,styled_editorial,food_dining,
18079433609059772,True,pool_spa,False,none,villa_private,ocean_view,daytime,5.0,False,none,styled_editorial,room_showcase,
17847051897577953,True,exterior_entrance,True,silhouette_distant,none,none,golden_hour_sunset,4.0,True,facility_name_logo,wide_establishing,brand_worldview,
18090933526935943,True,lobby_lounge,False,none,none,no_view,unknown,4.0,True,facility_name_logo,wide_establishing,brand_worldview,
18483253084028000,True,room,True,guest_lifestyle,other,no_view,unknown,4.0,True,price_plan_info,styled_editorial,price_plan_announcement,
18319780432255311,True,room,False,none,standard,no_view,unknown,4.0,True,access_location_info,styled_editorial,room_showcase,
18081860081316803,True,food_drink,False,none,none,none,daytime,5.0,False,none,close_up_detail,food_dining,
17869541046457130,True,garden_outdoor_space,False,none,none,garden_view,daytime,4.0,False,none,styled_editorial,brand_worldview,
18063099583915483,True,garden_outdoor_space,False,none,none,garden_view,daytime,4.0,False,none,close_up_detail,experience_activity,
18010628984301613,True,food_drink,False,none,none,no_view,unknown,2.0,False,none,close_up_detail,food_dining,
18041467283534848,True,pool_spa,True,family,none,garden_view,daytime,4.0,True,feature_description,wide_establishing,experience_activity,
18121932352471863,True,lobby_lounge,False,none,none,garden_view,night,5.0,False,none,styled_editorial,brand_worldview,
18088616572955769,True,lobby_lounge,False,none,none,garden_view,night,4.0,True,season_event_announcement,wide_establishing,season_event,
18000924044888974,True,lobby_lounge,False,none,none,garden_view,night,5.0,False,none,styled_editorial,brand_worldview,
18071563934365860,True,room,False,none,other,no_view,unknown,4.0,True,facility_name_logo,styled_editorial,room_showcase,
17944736865175323,True,food_drink,True,hand_detail,none,no_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
17846298897271565,True,activity,False,none,none,no_view,unknown,1.0,True,ranking_award,documentary_photo,experience_activity,
17871513168176607,True,activity,True,guest_lifestyle,none,ocean_view,daytime,3.0,False,none,drone_aerial,experience_activity,
18056091512559738,True,lobby_lounge,True,couple,none,garden_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
18384402955139816,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,flat_lay,food_dining,
17871900657476391,True,food_drink,False,none,none,garden_view,daytime,5.0,False,none,styled_editorial,food_dining,
17893059654036150,True,room,False,none,standard,no_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18090148277000678,True,restaurant_bar,False,none,none,no_view,night,4.0,False,none,styled_editorial,food_dining,
17983588109697066,True,activity,False,none,none,none,unknown,3.0,True,other,documentary_photo,experience_activity,
18063034715105405,True,pool_spa,True,guest_lifestyle,none,ocean_view,daytime,5.0,False,none,drone_aerial,experience_activity,
18112726126624215,True,amenity_detail,False,none,none,no_view,daytime,4.0,False,none,flat_lay,brand_worldview,
18335075476171716,True,activity,False,none,none,no_view,daytime,3.0,True,feature_description,documentary_photo,experience_activity,
18053972236876135,True,activity,False,none,none,mountain_view,daytime,2.0,True,feature_description,wide_establishing,experience_activity,
17880043710516944,True,activity,True,guest_lifestyle,none,ocean_view,daytime,4.0,False,none,styled_editorial,experience_activity,
18245786665250918,True,room,False,none,traditional_japanese,no_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18316512625213909,True,activity,False,none,none,no_view,unknown,1.0,True,feature_description,close_up_detail,experience_activity,
17984048873710743,True,room,False,none,standard,city_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18036827524983357,True,room,False,none,standard,no_view,daytime,3.0,False,none,styled_editorial,room_showcase,
18086711843186714,True,food_drink,False,none,none,no_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
18132788692446034,True,room,False,none,none,no_view,daytime,3.0,True,feature_description,close_up_detail,room_showcase,
18517728466042674,True,restaurant_bar,True,guest_lifestyle,none,no_view,unknown,4.0,True,feature_description,styled_editorial,food_dining,
17996930738831237,True,restaurant_bar,True,guest_lifestyle,none,no_view,night,4.0,True,feature_description,styled_editorial,experience_activity,
18061087880613420,True,exterior_entrance,True,family,none,none,daytime,4.0,False,none,wide_establishing,brand_worldview,
17903297748059227,True,food_drink,False,none,none,no_view,unknown,5.0,False,none,styled_editorial,food_dining,
18038531341921400,True,room,True,guest_lifestyle,traditional_japanese,no_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18088530812475984,True,activity,True,family,none,mountain_view,daytime,4.0,True,feature_description,styled_editorial,experience_activity,
18128611603498715,True,food_drink,False,none,none,none,daytime,3.0,True,feature_description,close_up_detail,food_dining,
18179040457372748,True,food_drink,False,none,none,no_view,unknown,5.0,True,season_event_announcement,styled_editorial,season_event,
17993502212771105,True,room,False,none,other,garden_view,daytime,4.0,True,other,styled_editorial,brand_worldview,
18006502574553928,True,food_drink,False,none,none,none,daytime,3.0,False,none,close_up_detail,food_dining,
17877081906575295,True,other,False,none,none,none,daytime,2.0,True,feature_description,documentary_photo,experience_activity,
18123143740722640,True,activity,True,silhouette_distant,none,ocean_view,daytime,3.0,True,season_event_announcement,wide_establishing,season_event,
18358419364120227,True,food_drink,False,none,none,no_view,daytime,5.0,True,feature_description,styled_editorial,food_dining,
18010364672386074,True,room,True,guest_lifestyle,standard,no_view,daytime,3.0,False,none,styled_editorial,room_showcase,
18070378735990681,True,room,False,none,traditional_japanese,no_view,night,4.0,True,feature_description,styled_editorial,room_showcase,
18021664328690446,True,activity,False,none,none,none,daytime,2.0,False,none,documentary_photo,experience_activity,
18002673143525105,True,restaurant_bar,False,none,traditional_japanese,garden_view,daytime,4.0,True,feature_description,styled_editorial,brand_worldview,
18054231527391259,True,exterior_entrance,False,none,none,no_view,daytime,4.0,True,facility_name_logo,wide_establishing,brand_worldview,
17857842282554850,True,pool_spa,False,none,traditional_japanese,mountain_view,daytime,4.0,False,none,wide_establishing,experience_activity,
17992918481950161,True,garden_outdoor_space,False,none,none,garden_view,daytime,5.0,False,none,wide_establishing,brand_worldview,
18072370337113669,True,view_from_window,True,silhouette_distant,none,mountain_view,golden_hour_sunset,5.0,False,none,wide_establishing,view_scenery,
17999338943686273,True,pool_spa,True,family,none,no_view,daytime,4.0,False,none,documentary_photo,experience_activity,
18086860142136036,True,view_from_window,False,none,none,mountain_view,golden_hour_sunset,5.0,True,season_event_announcement,styled_editorial,season_event,
18033494128954683,True,pool_spa,False,none,none,garden_view,golden_hour_sunset,3.0,True,feature_description,wide_establishing,experience_activity,
18511309099056911,True,activity,True,guest_lifestyle,none,city_view,night,4.0,False,none,wide_establishing,experience_activity,
18126152395452126,True,other,True,guest_lifestyle,none,city_view,daytime,3.0,True,feature_description,documentary_photo,experience_activity,
18444709864066897,True,garden_outdoor_space,False,none,none,garden_view,daytime,4.0,False,none,wide_establishing,experience_activity,
18439456750116448,True,restaurant_bar,False,none,none,no_view,daytime,4.0,True,season_event_announcement,flat_lay,season_event,
18051215887628159,True,room,False,none,traditional_japanese,city_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18070493881853847,True,room,False,none,traditional_japanese,ocean_view,daytime,5.0,True,feature_description,styled_editorial,view_scenery,
18017318750239516,True,lobby_lounge,False,none,none,no_view,night,4.0,False,none,styled_editorial,brand_worldview,
17964629681994319,True,food_drink,False,none,none,no_view,unknown,5.0,False,none,flat_lay,food_dining,
18136331155348953,True,restaurant_bar,False,none,none,garden_view,daytime,3.0,False,none,close_up_detail,food_dining,
18027736417972799,True,pool_spa,False,none,none,no_view,night,4.0,False,none,close_up_detail,experience_activity,
18085070147083713,True,restaurant_bar,False,none,none,city_view,golden_hour_sunset,4.0,False,none,styled_editorial,food_dining,
18090256337192878,True,food_drink,False,none,none,none,daytime,4.0,False,none,close_up_detail,food_dining,
17945874045153478,True,room,False,none,glamping_unique,no_view,night,3.0,True,other,styled_editorial,experience_activity,
18584963044003631,True,room,False,none,glamping_unique,no_view,night,4.0,False,none,styled_editorial,room_showcase,
18035042794966115,True,food_drink,False,none,none,no_view,night,5.0,False,none,styled_editorial,food_dining,
18086527888934638,True,room,True,guest_lifestyle,glamping_unique,ocean_view,daytime,4.0,True,feature_description,wide_establishing,experience_activity,
17950413771021215,True,restaurant_bar,True,hand_detail,none,city_view,golden_hour_sunset,4.0,False,none,close_up_detail,food_dining,
18148456006452045,True,pool_spa,True,family,none,mountain_view,daytime,4.0,True,feature_description,styled_editorial,experience_activity,
18094534244035884,True,garden_outdoor_space,False,none,none,garden_view,daytime,3.0,True,feature_description,wide_establishing,experience_activity,
18562995919031764,True,food_drink,False,none,none,no_view,unknown,5.0,False,none,close_up_detail,food_dining,
18282280366270213,True,lobby_lounge,False,none,none,partial_view,daytime,5.0,False,none,styled_editorial,brand_worldview,
17893540950093730,True,room,False,none,traditional_japanese,no_view,daytime,4.0,False,none,documentary_photo,room_showcase,
18114502414637165,True,food_drink,False,none,none,none,daytime,4.0,True,season_event_announcement,styled_editorial,food_dining,
18145226053384547,True,garden_outdoor_space,False,none,none,garden_view,daytime,4.0,False,none,styled_editorial,brand_worldview,
18039713189263211,True,view_from_window,True,guest_lifestyle,none,ocean_view,daytime,4.0,True,facility_name_logo,styled_editorial,view_scenery,
17953168992046087,True,activity,True,guest_lifestyle,none,garden_view,daytime,4.0,False,none,styled_editorial,experience_activity,
17846367813696730,True,food_drink,False,none,none,none,daytime,5.0,False,none,styled_editorial,food_dining,
18064823792384453,True,amenity_detail,False,none,none,no_view,daytime,5.0,False,none,close_up_detail,brand_worldview,
18214096210309713,True,lobby_lounge,True,silhouette_distant,traditional_japanese,no_view,daytime,4.0,True,facility_name_logo,styled_editorial,brand_worldview,
18200062762322431,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,close_up_detail,food_dining,
17945603444802578,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
17923567160933415,True,garden_outdoor_space,False,none,glamping_unique,garden_view,night,4.0,False,none,styled_editorial,experience_activity,
17957221857059967,True,pool_spa,True,hand_detail,suite_highend,ocean_view,daytime,5.0,True,season_event_announcement,styled_editorial,season_event,
17883948396305085,True,food_drink,False,none,traditional_japanese,garden_view,daytime,4.0,True,season_event_announcement,other,season_event,
17911955730376192,True,amenity_detail,False,none,none,none,daytime,4.0,True,season_event_announcement,close_up_detail,season_event,
18098347451034163,True,room,False,none,traditional_japanese,mountain_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18094941163709545,True,exterior_entrance,False,none,none,none,daytime,5.0,True,facility_name_logo,wide_establishing,brand_worldview,
18056083649259015,True,room,False,none,traditional_japanese,no_view,night,4.0,False,none,close_up_detail,room_showcase,
18080731349631531,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
18057619535405154,True,pool_spa,False,none,none,ocean_view,daytime,5.0,True,facility_name_logo,wide_establishing,experience_activity,
17933053415819180,True,lobby_lounge,False,none,none,partial_view,daytime,3.0,True,feature_description,documentary_photo,experience_activity,
18096241141586619,True,lobby_lounge,False,none,none,no_view,unknown,4.0,False,none,styled_editorial,season_event,
18356239174135071,True,room,False,none,suite_highend,city_view,daytime,5.0,False,none,styled_editorial,room_showcase,
18074410186881396,True,food_drink,False,none,none,no_view,night,5.0,False,none,close_up_detail,food_dining,
18263486911289557,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
18024981737744648,True,view_from_window,False,none,none,other,night,4.0,False,none,close_up_detail,view_scenery,
18061080272024584,True,pool_spa,True,guest_lifestyle,other,ocean_view,daytime,4.0,True,feature_description,styled_editorial,experience_activity,
18011930957132648,True,food_drink,True,silhouette_distant,none,none,daytime,1.0,True,price_plan_info,close_up_detail,food_dining,
18024127958655275,True,food_drink,False,none,none,none,daytime,4.0,False,none,flat_lay,food_dining,
17909411220171909,True,other,True,other,none,mountain_view,daytime,4.0,True,feature_description,other,brand_worldview,
18100775764997531,True,food_drink,False,none,traditional_japanese,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
18335533888143093,True,garden_outdoor_space,True,guest_lifestyle,none,mountain_view,daytime,3.0,True,feature_description,wide_establishing,experience_activity,
17882234640470335,True,exterior_entrance,False,none,none,none,daytime,4.0,False,none,documentary_photo,brand_worldview,
18518559271020245,True,food_drink,False,none,none,none,daytime,4.0,False,none,close_up_detail,food_dining,
18077563835532454,True,activity,True,silhouette_distant,none,ocean_view,daytime,5.0,True,season_event_announcement,wide_establishing,view_scenery,
17899121127042099,True,pool_spa,False,none,none,no_view,daytime,4.0,True,facility_name_logo,close_up_detail,brand_worldview,
17879625567268093,True,garden_outdoor_space,False,none,villa_private,ocean_view,daytime,4.0,False,none,drone_aerial,brand_worldview,
18140547079450686,True,room,True,guest_lifestyle,other,no_view,daytime,4.0,True,feature_description,styled_editorial,room_showcase,
18280239820284895,True,restaurant_bar,False,none,none,no_view,night,5.0,True,feature_description,styled_editorial,brand_worldview,
18039701125943291,True,view_from_window,False,none,none,mountain_view,daytime,3.0,False,none,wide_establishing,view_scenery,
18094766063053886,True,restaurant_bar,False,none,none,no_view,daytime,4.0,False,none,styled_editorial,food_dining,
18089309357278773,True,pool_spa,False,none,none,ocean_view,daytime,4.0,True,access_location_info,drone_aerial,view_scenery,
17936102472215159,True,room,False,none,standard,mountain_view,daytime,4.0,True,season_event_announcement,wide_establishing,room_showcase,
17859945420437276,True,food_drink,False,none,none,no_view,daytime,4.0,False,none,styled_editorial,food_dining,
17867608791530670,True,view_from_window,True,silhouette_distant,none,city_view,night,5.0,False,none,wide_establishing,view_scenery,
18064424543239194,True,food_drink,False,none,none,no_view,daytime,3.0,True,season_event_announcement,close_up_detail,food_dining,
18040610153160517,True,food_drink,False,none,none,none,night,4.0,True,feature_description,close_up_detail,food_dining,
17877304359233740,True,activity,False,none,none,other,daytime,2.0,True,feature_description,wide_establishing,experience_activity,
18004666424720941,True,food_drink,False,none,none,no_view,daytime,4.0,True,feature_description,styled_editorial,food_dining,
18057422852545627,True,other,True,other,none,city_view,daytime,2.0,True,access_location_info,documentary_photo,experience_activity,
18025574543011985,True,exterior_entrance,True,guest_lifestyle,none,none,daytime,4.0,True,facility_name_logo,wide_establishing,brand_worldview,
17922354105287554,True,garden_outdoor_space,False,none,none,garden_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
17868949455510736,True,exterior_entrance,False,none,none,no_view,daytime,4.0,True,season_event_announcement,styled_editorial,brand_worldview,
18052327349355052,True,food_drink,False,none,none,none,daytime,4.0,False,none,styled_editorial,food_dining,
18346908958146914,True,other,False,none,none,no_view,unknown,3.0,True,feature_description,styled_editorial,experience_activity,
18031132997355590,True,room,False,none,traditional_japanese,mountain_view,daytime,4.0,True,access_location_info,documentary_photo,room_showcase,
18027233843542825,True,other,False,none,none,city_view,night,2.0,True,feature_description,wide_establishing,experience_activity,
18157689775447404,True,activity,True,family,none,ocean_view,daytime,4.0,False,none,drone_aerial,experience_activity,
18053653052358983,True,exterior_entrance,False,none,none,ocean_view,daytime,4.0,True,facility_name_logo,wide_establishing,brand_worldview,
18070462631289426,True,room,True,guest_lifestyle,standard,city_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18021438979923079,True,garden_outdoor_space,False,none,none,mountain_view,daytime,4.0,False,none,drone_aerial,view_scenery,
18080435930213023,True,room,True,guest_lifestyle,standard,no_view,daytime,3.0,False,none,styled_editorial,room_showcase,
18087984383103254,True,room,False,none,suite_highend,ocean_view,golden_hour_sunset,5.0,True,feature_description,styled_editorial,view_scenery,
18069221957226432,True,garden_outdoor_space,True,guest_lifestyle,none,garden_view,daytime,3.0,False,none,wide_establishing,experience_activity,
18408525925182377,True,pool_spa,False,none,none,garden_view,daytime,4.0,False,none,close_up_detail,experience_activity,
17904624693242707,True,food_drink,False,none,none,none,daytime,5.0,False,none,close_up_detail,food_dining,
18059672176617977,True,lobby_lounge,False,none,none,ocean_view,daytime,4.0,False,none,wide_establishing,view_scenery,
18019792535764640,True,other,False,none,none,other,daytime,4.0,True,season_event_announcement,wide_establishing,season_event,
18095703451572045,True,food_drink,False,none,none,no_view,unknown,5.0,True,season_event_announcement,styled_editorial,season_event,
18450294928097387,True,pool_spa,True,couple,other,partial_view,daytime,4.0,True,feature_description,styled_editorial,experience_activity,
17956934598056591,True,restaurant_bar,False,none,none,no_view,daytime,5.0,True,feature_description,styled_editorial,food_dining,
18020763965813784,True,garden_outdoor_space,False,none,none,garden_view,daytime,4.0,True,season_event_announcement,wide_establishing,season_event,
18024464579222705,True,room,False,none,standard,no_view,daytime,3.0,False,none,styled_editorial,room_showcase,
17999798690635050,True,garden_outdoor_space,True,family,none,mountain_view,daytime,3.0,True,facility_name_logo,wide_establishing,experience_activity,
18489992545052562,True,room,False,none,suite_highend,no_view,unknown,4.0,False,none,styled_editorial,room_showcase,
18095479189489690,True,lobby_lounge,False,none,none,garden_view,daytime,4.0,True,facility_name_logo,wide_establishing,brand_worldview,
18034335532930026,True,activity,True,hand_detail,none,no_view,daytime,4.0,False,none,close_up_detail,experience_activity,
17948703702152349,True,food_drink,False,none,none,garden_view,daytime,3.0,True,season_event_announcement,styled_editorial,food_dining,
18132636688323025,True,activity,True,staff,none,no_view,night,4.0,False,none,styled_editorial,experience_activity,
17869545105050607,True,food_drink,True,hand_detail,none,none,daytime,4.0,False,none,close_up_detail,food_dining,
18416051224132696,True,room,True,guest_lifestyle,suite_highend,no_view,unknown,4.0,True,feature_description,documentary_photo,room_showcase,
18093318329232278,True,room,False,none,villa_private,mountain_view,daytime,4.0,True,facility_name_logo,wide_establishing,room_showcase,
18025879502486789,True,pool_spa,True,guest_lifestyle,none,garden_view,daytime,4.0,False,none,styled_editorial,experience_activity,
17974355708621772,True,amenity_detail,False,none,none,no_view,unknown,3.0,False,none,close_up_detail,brand_worldview,
17905445190221103,True,garden_outdoor_space,True,guest_lifestyle,none,garden_view,daytime,3.0,False,none,wide_establishing,view_scenery,
17871011010232229,True,amenity_detail,False,none,standard,no_view,daytime,4.0,False,none,styled_editorial,brand_worldview,
17853168477571602,True,exterior_entrance,True,silhouette_distant,none,ocean_view,daytime,4.0,False,none,drone_aerial,view_scenery,
17997315995415009,True,food_drink,False,none,none,none,unknown,3.0,False,none,styled_editorial,food_dining,
18119309854537752,True,activity,False,none,none,no_view,unknown,4.0,True,ranking_award,documentary_photo,experience_activity,
18124024897520974,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
18044762966755704,True,other,False,none,none,no_view,daytime,3.0,True,feature_description,documentary_photo,other,
18112054882699263,True,food_drink,True,hand_detail,none,no_view,daytime,5.0,False,none,close_up_detail,food_dining,
17911007895030368,True,amenity_detail,False,none,none,no_view,unknown,3.0,True,feature_description,flat_lay,room_showcase,
18096618524137366,True,food_drink,False,none,none,none,daytime,4.0,False,none,close_up_detail,food_dining,
18122836036534287,True,food_drink,False,none,none,none,daytime,5.0,False,none,styled_editorial,food_dining,
18011072246583432,True,room,False,none,standard,no_view,golden_hour_sunset,4.0,False,none,styled_editorial,room_showcase,
18305730988234902,True,food_drink,True,hand_detail,none,city_view,night,4.0,True,feature_description,styled_editorial,experience_activity,
17959379288939903,True,food_drink,False,none,none,none,daytime,4.0,False,none,styled_editorial,food_dining,
17887175313372895,True,activity,False,none,none,none,unknown,1.0,True,season_event_announcement,other,season_event,
18060504047620843,True,pool_spa,False,none,none,mountain_view,daytime,5.0,True,feature_description,styled_editorial,experience_activity,
18037091779804856,True,lobby_lounge,False,none,none,no_view,night,5.0,True,feature_description,styled_editorial,food_dining,
18037999607062848,True,pool_spa,False,none,none,ocean_view,daytime,5.0,False,none,wide_establishing,view_scenery,
18058162916459144,True,restaurant_bar,True,guest_lifestyle,none,no_view,night,4.0,False,none,styled_editorial,food_dining,
